243000.000	134554008512741880365056.000	13637325659304825454592.000	134546185165591650762752.000	13636532746971609300992.000
244000.000	135107728712523118018560.000	13693562056433997971456.000	135099873170528623656960.000	13692765874359046766592.000
245000.000	135661448912304338894848.000	13749798453563170488320.000	135653561175465613328384.000	13748999001746484232192.000
246000.000	136215169112085559771136.000	13806034850692343005184.000	136207249180402586222592.000	13805232129133921697792.000
247000.000	136768889311866780647424.000	13862271247821515522048.000	136760937185339559116800.000	13861465256521359163392.000
248000.000	137322609511648001523712.000	13918507644950688038912.000	137314625190276532011008.000	13917698383908796628992.000
249000.000	137876329711429239177216.000	13974744042079860555776.000	137868313195213504905216.000	13973931511296234094592.000
250000.000	138430049911210460053504.000	14030980439209033072640.000	138422001200150494576640.000	14030164638683671560192.000
251000.000	138983770110991680929792.000	14087216836338205589504.000	138975689205087467470848.000	14086397766071109025792.000
252000.000	139537490310772885028864.000	14143453233467378106368.000	139529377210024423587840.000	14142630893458546491392.000
253000.000	140091210510554105905152.000	14199689630596550623232.000	140083065214961396482048.000	14198864020845983956992.000
254000.000	140644930710335343558656.000	14255926027725721042944.000	140636753219898386153472.000	14255097148233421422592.000
255000.000	141198650910116564434944.000	14312162424854893559808.000	141190441224835359047680.000	14311330275620858888192.000
256000.000	141752371109897785311232.000	14368398821984066076672.000	141744129229772331941888.000	14367563403008296353792.000
257000.000	142306091309679006187520.000	14424635219113238593536.000	142297817234709304836096.000	14423796530395733819392.000
258000.000	142859811509460243841024.000	14480871616242411110400.000	142851505239646294507520.000	14480029657783173382144.000
259000.000	143413531709241464717312.000	14537108013371583627264.000	143405193244583267401728.000	14536262785170610847744.000
260000.000	143967251909022685593600.000	14593344410500756144128.000	143958881249520240295936.000	14592495912558048313344.000
261000.000	144520972108803906469888.000	14649580807629928660992.000	144512569254457213190144.000	14648729039945485778944.000
262000.000	145074692308585127346176.000	14705817204759101177856.000	145066257259394186084352.000	14704962167332923244544.000
263000.000	145628412508366348222464.000	14762053601888273694720.000	145619945264331158978560.000	14761195294720360710144.000
264000.000	146182132708147569098752.000	14818289999017446211584.000	146173633269268131872768.000	14817428422107798175744.000
265000.000	146735852907928789975040.000	14874526396146618728448.000	146727321274205104766976.000	14873661549495235641344.000
266000.000	147289573107710010851328.000	14930762793275789148160.000	147281009279142077661184.000	14929894676882673106944.000
267000.000	147843293307491231727616.000	14986999190404961665024.000	147834697284079067332608.000	14986127804270110572544.000
268000.000	148397013507272469381120.000	15043235587534136279040.000	148388385289016040226816.000	15042360931657550135296.000
269000.000	148950733707053690257408.000	15099471984663308795904.000	148942073293953013121024.000	15098594059044987600896.000
270000.000	149504453906834911133696.000	15155708381792481312768.000	149495761298889986015232.000	15154827186432425066496.000
271000.000	150058174106616132009984.000	15211944778921653829632.000	150049449303826958909440.000	15211060313819862532096.000
272000.000	150611894306397369663488.000	15268181176050826346496.000	150603137308763948580864.000	15267293441207299997696.000
273000.000	151165614506178573762560.000	15324417573179998863360.000	151156825313700904697856.000	15323526568594737463296.000
274000.000	151719334705959794638848.000	15380653970309171380224.000	151710513318637894369280.000	15379759695982174928896.000
275000.000	152273054905741015515136.000	15436890367438343897088.000	152264201323574850486272.000	15435992823369612394496.000
276000.000	152826775105522269945856.000	15493126764567516413952.000	152817889328511840157696.000	15492225950757049860096.000
277000.000	153380495305303457267712.000	15549363161696688930816.000	153371577333448796274688.000	15548459078144487325696.000
278000.000	153934215505084678144000.000	15605599558825861447680.000	153925265338385785946112.000	15604692205531924791296.000
279000.000	154487935704865932574720.000	15661835955955031867392.000	154478953343322775617536.000	15660925332919362256896.000
280000.000	155041655904647119896576.000	15718072353084204384256.000	155032641348259731734528.000	15717158460306799722496.000
281000.000	155595376104428374327296.000	15774308750213376901120.000	155586329353196721405952.000	15773391587694237188096.000
282000.000	156149096304209561649152.000	15830545147342549417984.000	156140017358133677522944.000	15829624715081674653696.000
283000.000	156702816503990816079872.000	15886781544471721934848.000	156693705363070667194368.000	15885857842469112119296.000
284000.000	157256536703772036956160.000	15943017941600894451712.000	157247393368007623311360.000	15942090969856549584896.000
285000.000	157810256903553257832448.000	15999254338730066968576.000	157801081372944612982784.000	15998324097243989147648.000
286000.000	158363977103334478708736.000	16055490735859239485440.000	158354769377881569099776.000	16054557224631426613248.000
